,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
9044,6,entrepreneur,married,secondary,no,0,no,no,unknown,5,jun,12,1,-1,0,unknown
9049,8,entrepreneur,married,tertiary,no,0,no,no,unknown,5,jun,9,2,-1,0,unknown
9069,4,management,single,tertiary,no,0,no,no,unknown,5,jun,9,1,-1,0,unknown
9087,6,admin.,single,secondary,no,0,yes,no,unknown,5,jun,4,2,-1,0,unknown
9104,5,blue-collar,single,secondary,no,0,yes,no,unknown,5,jun,6,2,-1,0,unknown
9107,2,management,single,tertiary,no,0,yes,no,unknown,5,jun,4,3,-1,0,unknown
9123,4,services,divorced,secondary,no,0,no,no,unknown,5,jun,5,1,-1,0,unknown
9134,7,housemaid,married,primary,no,0,no,yes,unknown,5,jun,5,1,-1,0,unknown
9143,6,blue-collar,married,secondary,no,0,no,no,unknown,5,jun,6,2,-1,0,unknown
9144,8,housemaid,divorced,primary,yes,0,no,no,unknown,5,jun,12,1,-1,0,unknown
9145,5,housemaid,married,secondary,no,0,no,no,unknown,5,jun,8,2,-1,0,unknown
9148,2,self-employed,married,secondary,no,0,yes,no,unknown,5,jun,4,15,-1,0,unknown
9205,4,self-employed,married,secondary,no,0,yes,yes,unknown,5,jun,15,2,-1,0,unknown
9209,4,admin.,single,secondary,no,0,no,no,unknown,5,jun,6,2,-1,0,unknown
9237,7,technician,married,secondary,no,0,yes,no,unknown,5,jun,4,5,-1,0,unknown
9242,6,blue-collar,divorced,primary,no,0,no,no,unknown,5,jun,8,3,-1,0,unknown
9265,4,blue-collar,married,secondary,no,0,yes,no,unknown,5,jun,7,4,-1,0,unknown
9319,4,housemaid,single,secondary,no,0,yes,no,unknown,5,jun,3,2,-1,0,unknown
9340,4,self-employed,married,tertiary,no,0,no,no,unknown,6,jun,4,1,-1,0,unknown
9380,2,technician,single,secondary,no,0,yes,no,unknown,6,jun,5,5,-1,0,unknown
9381,2,admin.,married,secondary,no,0,yes,yes,unknown,6,jun,10,2,-1,0,unknown
9389,4,blue-collar,married,unknown,no,0,no,yes,unknown,6,jun,3,2,-1,0,unknown
9434,3,admin.,single,secondary,no,0,yes,no,unknown,6,jun,7,11,-1,0,unknown
9441,4,management,single,tertiary,no,0,yes,no,unknown,6,jun,3,4,-1,0,unknown
9442,2,technician,single,secondary,yes,-1,yes,no,unknown,6,jun,5,2,-1,0,unknown
9453,7,self-employed,divorced,primary,no,0,yes,no,unknown,6,jun,5,2,-1,0,unknown
9476,5,blue-collar,married,primary,no,0,yes,no,unknown,6,jun,4,2,-1,0,unknown
9492,4,services,divorced,secondary,no,0,yes,no,unknown,6,jun,3,3,-1,0,unknown
9499,7,technician,married,secondary,no,0,no,no,unknown,6,jun,5,2,-1,0,unknown
9515,2,blue-collar,single,primary,no,0,yes,no,unknown,6,jun,22,3,-1,0,unknown
9578,4,management,single,tertiary,no,0,no,no,unknown,6,jun,9,1,-1,0,unknown
9581,6,admin.,divorced,secondary,no,0,yes,no,unknown,6,jun,0,2,-1,0,unknown
9647,2,blue-collar,married,secondary,no,0,yes,no,unknown,6,jun,3,2,-1,0,unknown
9671,4,self-employed,married,secondary,no,0,yes,no,unknown,6,jun,12,9,-1,0,unknown
9691,8,blue-collar,married,unknown,no,1,no,no,unknown,6,jun,5,3,-1,0,unknown
9774,6,management,divorced,secondary,no,-1,yes,no,unknown,9,jun,8,10,-1,0,unknown
9799,7,services,married,secondary,no,0,no,no,unknown,9,jun,7,1,-1,0,unknown
9825,5,management,single,tertiary,no,0,no,no,unknown,9,jun,7,1,-1,0,unknown
9836,8,self-employed,divorced,tertiary,no,0,no,no,unknown,9,jun,5,1,-1,0,unknown
9888,4,technician,married,primary,no,0,yes,no,unknown,9,jun,4,6,-1,0,unknown
9900,6,blue-collar,divorced,primary,no,0,no,no,unknown,9,jun,7,1,-1,0,unknown
9947,8,management,married,secondary,no,0,no,no,unknown,9,jun,32,3,-1,0,unknown
9958,4,technician,divorced,tertiary,no,0,no,no,unknown,9,jun,7,2,-1,0,unknown
9961,8,blue-collar,married,secondary,no,0,no,no,unknown,9,jun,4,3,-1,0,unknown
9986,7,blue-collar,married,secondary,no,-1,yes,no,unknown,9,jun,3,8,-1,0,unknown
9993,4,self-employed,single,tertiary,no,0,no,no,unknown,9,jun,9,3,-1,0,unknown
10049,5,entrepreneur,married,tertiary,no,1,no,no,unknown,11,jun,7,3,-1,0,unknown
10053,5,admin.,single,secondary,no,0,no,yes,unknown,11,jun,4,4,-1,0,unknown
10063,5,admin.,married,secondary,no,0,no,no,unknown,11,jun,9,4,-1,0,unknown
10070,4,management,married,tertiary,no,-1,no,yes,unknown,11,jun,7,8,-1,0,unknown
10097,8,housemaid,married,primary,no,0,no,yes,unknown,11,jun,7,1,-1,0,unknown
10098,7,retired,married,secondary,no,0,no,no,unknown,11,jun,4,1,-1,0,unknown
10109,7,retired,married,unknown,no,0,no,no,unknown,11,jun,5,1,-1,0,unknown
10147,8,retired,married,unknown,no,0,no,no,unknown,11,jun,9,1,-1,0,unknown
10154,8,blue-collar,married,secondary,no,0,no,no,unknown,11,jun,7,1,-1,0,unknown
10157,6,management,married,tertiary,no,0,no,no,unknown,11,jun,4,1,-1,0,unknown
10164,4,blue-collar,divorced,unknown,no,0,no,no,unknown,11,jun,8,2,-1,0,unknown
10217,4,unemployed,married,secondary,no,0,no,no,unknown,11,jun,4,2,-1,0,unknown
10241,5,admin.,single,tertiary,no,0,no,no,unknown,11,jun,10,2,-1,0,unknown
10278,4,management,single,tertiary,no,1,no,no,unknown,12,jun,8,3,-1,0,unknown
10285,8,blue-collar,married,secondary,no,0,no,no,unknown,12,jun,5,2,-1,0,unknown
10299,8,admin.,married,secondary,no,0,no,no,unknown,12,jun,7,1,-1,0,unknown
10329,4,self-employed,married,tertiary,no,0,no,no,unknown,12,jun,5,5,-1,0,unknown
10380,6,housemaid,single,tertiary,no,0,no,no,unknown,12,jun,8,6,-1,0,unknown
10403,5,management,married,secondary,no,0,yes,no,unknown,12,jun,4,2,-1,0,unknown
10416,4,blue-collar,married,tertiary,no,0,no,no,unknown,12,jun,9,6,-1,0,unknown
10417,6,blue-collar,married,secondary,no,0,yes,no,unknown,12,jun,10,2,-1,0,unknown
10421,2,admin.,single,secondary,no,3,yes,no,unknown,12,jun,4,17,-1,0,unknown
10442,6,management,divorced,tertiary,no,0,no,yes,unknown,12,jun,10,7,-1,0,unknown
10454,1,blue-collar,single,secondary,yes,-1,yes,no,unknown,12,jun,3,3,-1,0,unknown
10484,6,blue-collar,married,primary,no,0,yes,no,unknown,16,jun,4,2,-1,0,unknown
10496,4,blue-collar,married,secondary,no,0,yes,no,unknown,16,jun,5,11,-1,0,unknown
10503,7,retired,divorced,tertiary,no,0,yes,yes,unknown,16,jun,6,4,-1,0,unknown
10508,4,blue-collar,married,secondary,no,0,no,no,unknown,16,jun,11,9,-1,0,unknown
10542,5,entrepreneur,single,unknown,no,0,no,no,unknown,16,jun,5,1,-1,0,unknown
10555,4,services,married,secondary,no,0,no,no,unknown,16,jun,9,1,-1,0,unknown
10557,4,blue-collar,divorced,secondary,no,0,yes,no,unknown,16,jun,11,2,-1,0,unknown
10593,6,unemployed,single,tertiary,no,0,no,no,unknown,16,jun,9,1,-1,0,unknown
10614,7,management,single,secondary,no,0,yes,no,unknown,16,jun,10,3,-1,0,unknown
10664,7,blue-collar,married,secondary,no,0,no,yes,unknown,16,jun,6,3,-1,0,unknown
10683,6,technician,married,secondary,no,0,yes,no,unknown,16,jun,6,2,-1,0,unknown
10721,4,management,married,tertiary,no,0,no,no,unknown,16,jun,5,6,-1,0,unknown
10726,4,entrepreneur,married,tertiary,no,0,no,no,unknown,16,jun,23,4,-1,0,unknown
10824,6,management,married,secondary,no,0,no,no,unknown,17,jun,4,1,-1,0,unknown
10871,5,technician,divorced,tertiary,no,0,no,no,unknown,17,jun,4,1,-1,0,unknown
10947,8,management,divorced,tertiary,no,0,yes,no,unknown,17,jun,4,4,-1,0,unknown
10948,4,technician,single,tertiary,no,0,no,no,unknown,17,jun,8,3,-1,0,unknown
10959,4,student,single,tertiary,no,0,no,no,unknown,17,jun,11,3,-1,0,unknown
10970,5,management,married,secondary,no,0,no,no,unknown,17,jun,5,2,-1,0,unknown
10986,4,blue-collar,married,primary,no,0,yes,no,unknown,17,jun,6,3,-1,0,unknown
10989,9,management,married,tertiary,no,0,no,no,unknown,17,jun,21,3,-1,0,unknown
11115,7,retired,married,primary,no,0,no,no,unknown,18,jun,6,1,-1,0,unknown
11119,4,self-employed,single,tertiary,no,0,no,no,unknown,18,jun,8,1,-1,0,unknown
11127,7,services,divorced,secondary,no,0,no,no,unknown,18,jun,3,2,-1,0,unknown
11146,2,admin.,married,secondary,no,-1,yes,no,unknown,18,jun,12,2,-1,0,unknown
11187,5,management,single,tertiary,no,2,no,no,unknown,18,jun,12,1,-1,0,unknown
11192,5,blue-collar,single,primary,no,0,no,no,unknown,18,jun,8,1,-1,0,unknown
11213,4,blue-collar,married,unknown,no,0,no,no,unknown,18,jun,4,1,-1,0,unknown
11251,5,entrepreneur,married,secondary,no,0,no,no,unknown,18,jun,5,1,-1,0,unknown
11252,3,technician,married,secondary,no,0,yes,yes,unknown,18,jun,5,2,-1,0,unknown
11254,6,admin.,married,secondary,no,0,no,no,unknown,18,jun,10,1,-1,0,unknown
11284,5,housemaid,single,primary,no,0,no,no,unknown,18,jun,17,1,-1,0,unknown
11287,3,blue-collar,married,secondary,no,0,yes,no,unknown,18,jun,5,4,-1,0,unknown
11316,7,admin.,single,secondary,no,0,no,no,unknown,18,jun,6,2,-1,0,unknown
11335,3,management,married,tertiary,no,0,yes,no,unknown,18,jun,8,5,-1,0,unknown
11351,5,blue-collar,married,primary,no,0,no,yes,unknown,18,jun,13,3,-1,0,unknown
11448,5,blue-collar,divorced,secondary,no,0,no,no,unknown,19,jun,9,4,-1,0,unknown
11450,8,admin.,single,secondary,no,1,yes,no,unknown,19,jun,4,1,-1,0,unknown
11470,8,retired,divorced,secondary,no,0,no,yes,unknown,19,jun,8,1,-1,0,unknown
11507,7,technician,married,secondary,no,0,no,no,unknown,19,jun,10,3,-1,0,unknown
11510,8,housemaid,married,primary,no,0,no,no,unknown,19,jun,7,2,-1,0,unknown
11515,4,services,married,secondary,no,0,yes,no,unknown,19,jun,4,1,-1,0,unknown
11519,4,management,married,tertiary,no,0,no,no,unknown,19,jun,16,1,-1,0,unknown
11526,5,entrepreneur,married,tertiary,yes,0,no,no,unknown,19,jun,7,4,-1,0,unknown
11546,8,retired,married,primary,no,0,no,no,unknown,19,jun,6,1,-1,0,unknown
11590,7,retired,divorced,tertiary,no,-1,yes,no,unknown,19,jun,4,2,-1,0,unknown
11617,5,blue-collar,single,secondary,no,0,no,no,unknown,19,jun,5,3,-1,0,unknown
11618,6,technician,married,tertiary,no,0,yes,no,unknown,19,jun,6,3,-1,0,unknown
11619,5,blue-collar,married,primary,no,0,no,no,unknown,19,jun,5,3,-1,0,unknown
11622,2,blue-collar,married,secondary,no,0,yes,no,unknown,19,jun,8,1,-1,0,unknown
11631,2,blue-collar,single,secondary,no,-1,yes,no,unknown,19,jun,7,7,-1,0,unknown
11702,5,unemployed,married,primary,no,0,no,no,unknown,20,jun,8,2,-1,0,unknown
11711,9,retired,married,secondary,no,0,no,no,unknown,20,jun,12,4,-1,0,unknown
11715,6,management,married,tertiary,no,1,yes,no,unknown,20,jun,6,1,-1,0,unknown
11725,5,services,married,secondary,no,0,no,yes,unknown,20,jun,7,1,-1,0,unknown
11735,2,blue-collar,single,secondary,no,-1,yes,no,unknown,20,jun,3,7,-1,0,unknown
11739,7,retired,married,tertiary,no,0,no,no,unknown,20,jun,10,1,-1,0,unknown
11740,7,technician,divorced,secondary,no,0,no,no,unknown,20,jun,5,2,-1,0,unknown
11762,7,services,married,unknown,no,0,no,yes,unknown,20,jun,6,1,-1,0,unknown
11777,8,management,married,tertiary,no,0,no,yes,unknown,20,jun,3,1,-1,0,unknown
11781,8,management,married,tertiary,no,1,no,yes,unknown,20,jun,9,2,-1,0,unknown
11819,5,technician,married,tertiary,no,-1,no,no,unknown,20,jun,13,5,-1,0,unknown
11838,2,blue-collar,single,secondary,no,0,yes,no,unknown,20,jun,13,1,-1,0,unknown
11841,6,technician,married,tertiary,no,0,no,yes,unknown,20,jun,4,3,-1,0,unknown
11846,8,management,married,tertiary,no,-1,yes,yes,unknown,20,jun,13,1,-1,0,unknown
11859,5,blue-collar,married,secondary,no,0,yes,yes,unknown,20,jun,4,2,-1,0,unknown
11865,4,blue-collar,single,tertiary,no,0,yes,no,unknown,20,jun,11,10,-1,0,unknown
11977,6,services,divorced,secondary,no,0,no,no,unknown,20,jun,8,3,-1,0,unknown
11985,6,services,divorced,secondary,no,0,no,no,unknown,20,jun,6,2,-1,0,unknown
11996,5,blue-collar,single,secondary,no,0,yes,no,unknown,20,jun,4,2,-1,0,unknown
12009,6,management,married,tertiary,no,0,no,no,unknown,20,jun,5,3,-1,0,unknown
12056,1,management,married,secondary,no,0,yes,no,unknown,20,jun,4,10,-1,0,unknown
12089,7,admin.,married,secondary,no,0,no,no,unknown,20,jun,9,3,-1,0,unknown
12145,5,blue-collar,married,secondary,no,0,yes,yes,unknown,20,jun,8,5,-1,0,unknown
12159,4,services,divorced,unknown,no,1,no,no,unknown,20,jun,11,2,-1,0,unknown
12247,4,unemployed,married,tertiary,no,0,no,no,unknown,20,jun,8,4,-1,0,unknown
12249,2,blue-collar,single,secondary,yes,-1,no,no,unknown,23,jun,4,2,-1,0,unknown
12250,2,admin.,single,primary,no,-1,yes,no,unknown,23,jun,5,3,-1,0,unknown
12260,5,management,married,tertiary,no,0,yes,no,unknown,23,jun,5,2,-1,0,unknown
12276,2,blue-collar,single,primary,no,0,yes,no,unknown,24,jun,4,2,-1,0,unknown
12320,2,blue-collar,married,tertiary,no,0,yes,no,unknown,26,jun,4,3,-1,0,unknown
12323,3,technician,married,tertiary,no,0,yes,yes,unknown,26,jun,5,3,-1,0,unknown
12347,2,admin.,single,secondary,no,-1,no,yes,unknown,26,jun,26,2,-1,0,unknown
12357,2,blue-collar,married,primary,no,-1,no,yes,unknown,27,jun,3,6,-1,0,unknown
12359,3,admin.,divorced,secondary,no,-1,no,yes,unknown,27,jun,7,2,-1,0,unknown
12447,5,blue-collar,single,secondary,no,0,yes,no,unknown,1,jul,3,9,-1,0,unknown
12491,4,technician,single,tertiary,no,0,no,no,unknown,1,jul,9,2,-1,0,unknown
12495,2,technician,single,secondary,no,0,no,no,unknown,1,jul,5,2,-1,0,unknown
12534,2,services,single,secondary,no,0,no,yes,unknown,3,jul,4,3,-1,0,unknown
12564,3,services,married,secondary,no,0,no,yes,unknown,3,jul,5,1,-1,0,unknown
12623,4,technician,married,primary,no,0,no,no,unknown,4,jul,4,1,-1,0,unknown
12650,2,services,single,primary,no,0,no,no,unknown,4,jul,13,3,-1,0,unknown
12652,5,blue-collar,married,secondary,no,0,yes,no,unknown,4,jul,1,2,-1,0,unknown
12662,2,blue-collar,single,secondary,no,-1,yes,no,cellular,4,jul,8,3,-1,0,unknown
12684,6,blue-collar,married,primary,no,-1,yes,no,cellular,7,jul,4,3,-1,0,unknown
12685,8,blue-collar,married,secondary,no,0,yes,no,cellular,7,jul,4,4,-1,0,unknown
12686,7,technician,married,secondary,no,0,no,no,cellular,7,jul,5,2,-1,0,unknown
12718,4,technician,single,secondary,no,0,yes,no,cellular,7,jul,5,2,-1,0,unknown
12727,5,blue-collar,divorced,primary,no,0,yes,no,cellular,7,jul,3,3,-1,0,unknown
12728,3,services,single,secondary,no,0,no,no,cellular,7,jul,6,1,-1,0,unknown
12735,8,management,married,tertiary,no,0,yes,no,cellular,7,jul,10,3,-1,0,unknown
12753,4,entrepreneur,divorced,tertiary,no,0,no,yes,cellular,7,jul,6,3,-1,0,unknown
12755,6,technician,married,secondary,no,0,no,no,cellular,7,jul,5,2,-1,0,unknown
12758,4,self-employed,married,secondary,no,0,no,no,cellular,7,jul,5,2,-1,0,unknown
12764,6,unemployed,married,secondary,no,0,no,no,cellular,7,jul,3,5,-1,0,unknown
12795,3,self-employed,single,tertiary,no,0,no,no,cellular,7,jul,7,1,-1,0,unknown
12796,3,admin.,married,secondary,no,0,no,yes,cellular,7,jul,5,1,-1,0,unknown
12821,2,technician,single,secondary,no,0,no,yes,cellular,7,jul,4,1,-1,0,unknown
12824,6,admin.,divorced,secondary,no,-1,no,yes,cellular,7,jul,4,1,-1,0,unknown
12862,5,blue-collar,single,secondary,yes,0,yes,yes,cellular,7,jul,4,1,-1,0,unknown
12866,8,blue-collar,divorced,primary,no,0,no,yes,cellular,7,jul,7,1,-1,0,unknown
12882,6,technician,single,secondary,no,-1,yes,yes,cellular,7,jul,8,3,-1,0,unknown
12899,3,admin.,single,secondary,no,0,no,no,cellular,7,jul,6,5,-1,0,unknown
12998,3,blue-collar,single,secondary,no,0,no,no,cellular,7,jul,5,2,-1,0,unknown
13057,3,management,single,tertiary,no,0,no,yes,cellular,8,jul,4,4,-1,0,unknown
13066,3,entrepreneur,married,secondary,no,-1,yes,yes,cellular,8,jul,6,1,-1,0,unknown
13067,7,entrepreneur,married,tertiary,yes,-1,no,no,cellular,8,jul,4,1,-1,0,unknown
13083,2,technician,single,secondary,yes,0,no,yes,cellular,8,jul,6,1,-1,0,unknown
13104,2,self-employed,single,secondary,no,0,no,no,cellular,8,jul,4,1,-1,0,unknown
13107,2,technician,single,secondary,no,0,no,yes,cellular,8,jul,5,1,-1,0,unknown
13111,2,blue-collar,married,secondary,no,0,no,yes,cellular,8,jul,3,3,-1,0,unknown
13125,2,admin.,single,unknown,no,0,no,no,cellular,8,jul,5,1,-1,0,unknown
13146,2,technician,single,secondary,no,0,no,yes,cellular,8,jul,4,2,-1,0,unknown
13155,2,services,married,secondary,no,0,yes,yes,cellular,8,jul,14,2,-1,0,unknown
13164,2,blue-collar,single,secondary,no,0,no,yes,cellular,8,jul,5,1,-1,0,unknown
13174,3,entrepreneur,divorced,tertiary,no,0,no,yes,cellular,8,jul,9,1,-1,0,unknown
13177,6,management,divorced,tertiary,no,0,no,yes,cellular,8,jul,6,1,-1,0,unknown
13186,4,services,married,secondary,no,0,no,yes,cellular,8,jul,5,5,-1,0,unknown
13201,2,blue-collar,single,secondary,yes,0,no,yes,cellular,8,jul,6,2,-1,0,unknown
13228,3,blue-collar,married,secondary,no,0,yes,yes,cellular,8,jul,6,1,-1,0,unknown
13260,4,technician,married,secondary,no,0,no,no,cellular,8,jul,5,1,-1,0,unknown
13272,8,blue-collar,single,secondary,no,0,no,yes,cellular,8,jul,6,3,-1,0,unknown
13298,2,admin.,single,secondary,no,0,no,yes,cellular,8,jul,5,2,-1,0,unknown
13302,2,technician,married,secondary,no,0,no,yes,cellular,8,jul,8,4,-1,0,unknown
13317,2,blue-collar,single,secondary,no,0,no,yes,cellular,8,jul,5,2,-1,0,unknown
13395,2,unemployed,single,secondary,no,0,no,no,cellular,9,jul,4,1,-1,0,unknown
13439,5,blue-collar,married,primary,no,0,yes,no,cellular,9,jul,6,1,-1,0,unknown
13458,7,blue-collar,married,unknown,no,0,yes,no,cellular,9,jul,12,1,-1,0,unknown
13464,4,admin.,married,primary,no,0,yes,no,cellular,9,jul,5,1,-1,0,unknown
13466,5,blue-collar,single,primary,no,0,no,no,cellular,9,jul,10,1,-1,0,unknown
13467,8,entrepreneur,married,tertiary,no,0,yes,no,telephone,9,jul,8,1,-1,0,unknown
13473,5,services,divorced,tertiary,no,0,yes,no,cellular,9,jul,5,1,-1,0,unknown
13474,6,blue-collar,married,secondary,no,0,no,yes,cellular,9,jul,5,1,-1,0,unknown
13480,5,technician,married,secondary,no,-1,yes,yes,cellular,9,jul,6,3,-1,0,unknown
13514,2,admin.,divorced,tertiary,yes,0,no,yes,cellular,9,jul,3,3,-1,0,unknown
13523,4,management,divorced,tertiary,no,1,yes,no,cellular,9,jul,9,1,-1,0,unknown
13541,4,services,divorced,secondary,no,0,yes,no,cellular,9,jul,7,1,-1,0,unknown
13545,4,management,married,tertiary,yes,0,yes,yes,cellular,9,jul,4,5,-1,0,unknown
13638,2,technician,married,secondary,no,-1,no,yes,cellular,9,jul,2,5,-1,0,unknown
13659,3,management,married,tertiary,no,0,yes,yes,cellular,9,jul,8,1,-1,0,unknown
13666,3,blue-collar,married,primary,no,-1,yes,yes,cellular,9,jul,10,4,-1,0,unknown
13669,3,management,single,tertiary,no,0,no,yes,cellular,9,jul,4,5,-1,0,unknown
13686,6,blue-collar,married,primary,no,0,no,yes,cellular,9,jul,11,6,-1,0,unknown
13690,2,unemployed,single,primary,no,0,no,yes,cellular,9,jul,7,2,-1,0,unknown
13701,3,blue-collar,single,secondary,no,0,yes,yes,cellular,9,jul,11,3,-1,0,unknown
13721,4,blue-collar,married,secondary,no,0,no,no,cellular,10,jul,7,1,-1,0,unknown
13731,2,blue-collar,single,secondary,no,-1,yes,no,cellular,10,jul,8,4,-1,0,unknown
13759,3,blue-collar,married,secondary,no,0,yes,no,cellular,10,jul,2,1,-1,0,unknown
13799,6,entrepreneur,married,unknown,no,0,yes,yes,cellular,10,jul,6,1,-1,0,unknown
13801,3,admin.,married,secondary,no,-1,yes,yes,cellular,10,jul,8,1,-1,0,unknown
13807,6,blue-collar,married,secondary,no,0,yes,no,telephone,10,jul,0,1,-1,0,unknown
13808,8,admin.,married,secondary,no,0,yes,no,cellular,10,jul,8,1,-1,0,unknown
13831,5,blue-collar,married,secondary,no,1,yes,no,cellular,10,jul,4,1,-1,0,unknown
13892,2,admin.,single,secondary,no,-1,no,yes,cellular,10,jul,6,2,-1,0,unknown
13910,2,blue-collar,married,secondary,no,0,yes,yes,cellular,10,jul,5,1,-1,0,unknown
13913,2,blue-collar,single,secondary,no,0,no,yes,cellular,10,jul,11,7,-1,0,unknown
13914,3,blue-collar,single,secondary,no,0,yes,no,cellular,10,jul,5,1,-1,0,unknown
13926,3,services,married,secondary,no,0,no,yes,cellular,10,jul,6,5,-1,0,unknown
13927,6,services,married,secondary,no,0,yes,no,cellular,10,jul,3,4,-1,0,unknown
13932,8,admin.,divorced,secondary,no,0,no,no,cellular,10,jul,6,1,-1,0,unknown
13933,4,management,married,tertiary,no,0,yes,no,cellular,10,jul,4,1,-1,0,unknown
13936,7,technician,married,secondary,no,-1,no,yes,cellular,10,jul,16,1,-1,0,unknown
13944,2,blue-collar,single,primary,no,0,no,no,cellular,10,jul,12,3,-1,0,unknown
13983,3,blue-collar,married,secondary,no,0,yes,yes,cellular,10,jul,11,1,-1,0,unknown
13986,2,management,single,tertiary,no,0,no,no,cellular,10,jul,9,3,-1,0,unknown
13993,3,student,married,primary,no,0,yes,no,cellular,10,jul,4,1,-1,0,unknown
14003,2,blue-collar,single,secondary,no,0,no,yes,cellular,10,jul,9,3,-1,0,unknown
14033,3,self-employed,married,secondary,no,0,yes,no,cellular,11,jul,6,1,-1,0,unknown
14101,6,blue-collar,married,secondary,no,0,yes,no,cellular,11,jul,8,2,-1,0,unknown
14118,4,services,single,primary,no,0,no,yes,cellular,11,jul,5,2,-1,0,unknown
14149,9,retired,divorced,secondary,no,0,no,no,cellular,11,jul,6,2,-1,0,unknown
14150,9,management,married,tertiary,no,0,yes,no,cellular,11,jul,9,2,-1,0,unknown
14153,2,management,single,tertiary,no,0,yes,no,cellular,11,jul,8,2,-1,0,unknown
14155,8,management,divorced,secondary,no,0,yes,no,cellular,11,jul,16,2,-1,0,unknown
14160,3,management,single,unknown,no,0,yes,no,cellular,11,jul,8,2,-1,0,unknown
14203,5,admin.,married,secondary,no,0,yes,no,cellular,11,jul,7,2,-1,0,unknown
14217,6,technician,married,secondary,no,0,yes,no,cellular,11,jul,7,2,-1,0,unknown
14221,4,admin.,married,secondary,no,-1,yes,no,cellular,11,jul,13,2,-1,0,unknown
14222,7,admin.,divorced,unknown,no,0,no,no,cellular,11,jul,10,2,-1,0,unknown
14297,4,entrepreneur,married,secondary,no,0,no,yes,cellular,14,jul,11,3,-1,0,unknown
14319,5,management,married,tertiary,no,0,no,no,cellular,14,jul,9,3,-1,0,unknown
14353,4,technician,married,secondary,no,0,yes,no,cellular,14,jul,6,3,-1,0,unknown
14364,3,entrepreneur,married,tertiary,no,0,yes,no,cellular,14,jul,6,2,-1,0,unknown
